FISERV_ACCOUNT_ID,CREDIT_ABUSER_FLAG
C3PZWRDDL6J28170,0
C3Q3BTZ4N5X90973,0
C3PZ27NV6TKH7729,0
C3PWPJ07BF9V3441,0
C3PWKCBG6FPQ1139,0
C3PXZDM7451M5095,0
C3Q0LFR3VF6T0778,0
C3PZX0HVQCRW8469,0
C3PW8CP7S65F3649,0
C3PXKZMD3B8D6474,0
C3Q24ZDQ9FD88654,0
C3Q0DX6RWT793690,0
C3Q0Z3TRDQL81287,0
C3PX2JM7DB5P2300,0
C3PZM199TBLX0805,0
C3PXVDZTG3P43116,0
C3Q3CCK3QNK52520,0
C3PXB8TTW14Z9248,0
C3Q13848BJ6K2673,0
C3PX60GZ29964835,0
C3Q2LK52T0QN8966,0
C3Q4ZK963BQ60430,0
C3PXGKB8Z8483612,0
C3Q45L227TSS7056,0
C3PWDK3398PZ7178,0
C3PXFJBT2PWR2457,0
C3PZ6PTV1NTC0640,0
C3PVZWCZDCK38898,0
C3PZM71D1XJX0904,0
C3Q47F4GK53C7965,0
C3PWXNSW7H0X9710,0
C3Q17575CKPK2755,0
C3Q0F4FZ8J5F3864,0
C3PWPLG4B1QD4489,0
C3Q26LPPF4D71664,0
C3Q2LBPTW5NZ8842,0
C3Q0ZJCH7L5J6882,0
C3PW3NWTC4261239,0
C3Q3V2CSKV430572,0
C3Q36W06CXNM9245,0
C3Q0KB2356RX9499,0
C3PZPGL31J683379,0
C3PWSQ55M1JW6724,0
C3Q3VPQCBTV11208,0
C3Q4N9C5W2JZ4748,0
C3PZ7XF61JZC1291,0
C3Q01S4FHL761471,0
C3PW65KM28562898,0
C3Q2KTKG88TK8586,0
C3Q252HLN3238845,0
C3Q0HBMP022D7816,0
C3Q2KVWR649N8610,0
C3Q27QKHTZ9V2027,0
C3Q0MFLG9NN11446,0
C3PWDJLQ2MWN7160,0
C3PXSH0X8BVC2167,0
C3PXBF83GK439529,0
C3PZRN6Q7HZF4500,0
C3Q25LXLQLLN9249,0
C3PWZJQMVQQD0478,0
C3Q0R00FRB3W3228,0
C3Q0GF6L93236388,0
C3Q2714G3VD51920,0
C3PX47BS4ZH84058,0
C3Q21WNQP5808058,0
C3Q3QKN8BCQK1211,0
C3PWX32RB61P9140,0
C3Q09ZF4JD8M9888,0
C3PZKMTT3Q2V0235,0
C3Q0RDHT3PDV3384,0
C3PXPK8MJGS49742,0
C3Q4Z2KVK3LR0083,0
C3Q3V44GDCML0606,0
C3Q3LSV7WW436158,0
C3PZZWCNNH6V0093,0
C3PWDK4CC7PD7236,0
C3Q12S72VG849274,0
C3PXQR375K930963,0
C3PZD3GHHP2L4907,0
C3Q4K5H7KXD63427,0
C3Q24PW96RLL9569,0
C3Q38WVDWDS70904,0
C3Q1J506H6NX8760,0
C3Q26T51RBVH1813,0
C3Q0873JGZWK8310,0
C3Q13JHQS69X0221,0
C3PWNL0KLXG93333,0
C3Q4XRNXJPRS9838,0
C3PZNSWVJPHD2736,0
C3Q4F7BDBQVQ1413,0
C3PX8DT01J557705,0
C3Q1H404LLTT6633,0
C3PXN3HQ5XSZ9106,0
C3PW5KFV06MW2385,0
C3PZHGZX9M8T7629,0
C3Q0KCK7TMSW9572,0
C3Q3QFMHG3G48147,0
C3PXKVQW4FD06417,0
C3Q3ZQH5ZNSJ2693,0
C3Q3XRCM16M32537,0
C3Q2KC2K0TPB8248,0
C3Q0JXS2BF0C9010,0
C3PX70S946Q16186,0
C3Q2LJK1SXPZ8941,0
C3Q0CZ5RLM242833,0
C3Q0HSKFW4GK8491,0
C3Q025N8NS6T6386,0
C3Q09S3LRJ0D9656,0
C3Q1Q4BNFCPW2010,0
C3Q4KNPSSXX23781,0
C3PZWQ878ZSD8105,0
C3Q1K41KSFTS9560,0
C3Q0X5Z3QDHS5835,0
C3PXFQQ83Q3Z2663,0
C3Q4T0LG8XR97196,0
C3Q1ND5MJ0KR1301,0
C3PXFN3GNRV12580,0
C3Q4S3QCMFFG6412,0
C3Q0ZPGNMT341683,0
C3Q4XJNSGGDS9598,0
C3Q085X6TN368278,0
C3PXQR6FBSTF0971,0
C3PZQ2LZCJKC3791,0
C3PZWVZHP7X38345,0
C3Q0W8ZFJH8X5546,0
C3Q1BW2TS5T15361,0
C3Q0JF07CX3B8764,0
C3Q17FJ3NS9B4489,0
C3PZWQ1N3HD08089,0
C3Q1P2GV2ZWT1756,0
C3PZJDCQT0DN8809,0
C3Q068GK58FQ5886,0
C3Q12JC2FCG92152,0
C3PXWR1R5WRN4361,0
C3Q51026GZ9K0950,0
C3Q03W5RNDLZ3907,0
C3Q3QRL91HQG8675,0
C3PW5NLTLZRW2443,0
C3PZL4PMLN7B0557,0
C3Q0GNQH74356735,0
C3Q06G7N7VXD7640,0
C3PZMH4XKDSJ1159,0
C3Q13S2V6DV40486,0
C3Q3XNX6ZDVV2529,0
C3PZF6J5S4516100,0
C3PW4WT8PZPX1916,0
C3PXBH7GWWG03680,0
C3PZ7BW8SHWH0806,0
C3PXC38RRHLW0501,0
C3PZ46M0TQX08792,0
C3PZT5VRLZJH6216,0
C3PXCG27HC5M0998,0
C3Q048LF7RBH4095,0
C3Q529N99FT51834,0
C3Q06M9NN0PH6413,0
C3Q18VX01ZCJ4322,0
C3Q20M7STM0S7532,0
C3Q4PCSH02P65539,0
C3PZJ049K1MV8197,0
C3Q0ZQNZCLMC7153,0
C3Q188MBW3LG3746,0
C3Q3W7M7SZ051729,0
C3PWK794H9GJ0990,0
C3Q0GDHBP5NL6321,0
C3Q16VR1NV0X2565,0
C3Q1WTL9BKR85336,0
C3Q14533B28P0940,0
C3Q4HDXR4VBK2288,0
C3Q0807C5LRW8153,0
C3Q1WF9RWXB95096,0
C3Q0FTDWK6JG5315,0
C3Q0LVR23FTD1073,0
C3PZ0P884LVP6341,0
C3Q09MPNT8NM8127,0
C3Q02CTH8XR02297,0
C3PZCG082Z574212,0
C3Q4CV9VGL760449,0
C3Q2S9D09CDV9926,0
C3Q4P8WNG3TM5489,0
C3Q2KHWV1X0Q8438,0
C3Q02XXPJP2W2875,0
C3PZZW1VF35Q0085,0
C3PXH9B6RR8C4727,0
C3Q0FK3R63TN4623,0
C3Q161VTZP9J2201,0
C3Q18QV1F0374173,0
C3Q2JJG6GWPK7513,0
C3Q2J4FHG4X47190,0
C3PX2V4B2SC82789,0
C3PW10ZVH0NK9680,0
C3Q3J0S0WRR65150,0
C3Q2CPV44X784783,0
C3PZG19LHM5P6845,0
C3PZJ2S3SJ108379,0
C3Q216LTZPCJ7771,0
C3Q0Z14CJFXJ6379,0
C3Q1JP6797TR9313,0
C3Q19GNDX5SZ4611,0
C3PXCDGTPZVT0907,0
C3Q0ZMZZ2R7K7054,0
C3PXWN0DN00W4304,0
C3PZCWLCG4DB5750,0
C3PXPXNCM9PG0104,0
C3Q2ZRX8GZBZ5276,0
C3Q3M45BVS136349,0
C3Q0KBBGV1N59523,0
C3PZRCTRTQV34336,0
C3PZLLVXC9M90698,0
C3Q2DW19ZT1B5541,0
C3PXL6N0C5KP3987,0
C3PXQLQS4V780831,0
C3Q3W2WNVC6Q1638,0
C3Q07VZX8P8Q8021,0
C3PZKXL04VLG0409,0
C3Q4313ZRT3G5191,0
C3PZR603ZF0R4161,0
C3Q09DPT6R5S9193,0
C3Q3CFQF8B7V2611,0
C3PWB0G7DLG25537,0
C3Q4CHNMMPVF0282,0
C3PW8LGVTX6K3813,0
C3Q3VCC590200861,0
C3PXB7PQCHPG9149,0
C3PZHT7QZRQF8007,0
C3PWKZ6Z3P4N1790,0
C3PXLB79XNW76896,0
C3Q4X78DBJCC9317,0
C3PZMC9FN22L1027,0
C3Q0QD1GQ0G42931,0
C3Q29BGCM8TG9645,0
C3Q3Q80LS7G47909,0
C3Q4XDPMQDP09457,0
C3PWGB1NSWW89182,0
C3Q1GV2VLL776377,0
C3Q1BNVDK19Z5189,0
C3Q1H0Q82DBH7788,0
C3Q151M6D0MM1765,0
C3Q324R7MP716274,0
C3Q13XDPBRF10684,0
C3PXHNBN2ZWM5203,0
C3Q0P54MSWKK1917,0
C3Q0HKBHCLPK8160,0
C3PZDP4LQ9195524,0
C3Q1H8SXMMSQ8067,0
C3Q0786KL93K7205,0
C3Q2Z654349F4774,0
C3Q0J7N3BGM28731,0
C3Q1XGV5CGNK5807,0
C3Q3VPRSZMRT1216,0
C3PX6LHM1JVG5600,0
C3Q24PQC4JXS9536,0
C3PW6C8GJ0K83011,0
C3PXPM1SMPNX9775,0
C3Q09DJFT7JQ8002,0
C3PWDGVMMNDF7095,0
C3PXS1F4MS8X1961,0
C3PZDNN89CDG5508,0
C3PXN1WNBVTB9080,0
C3Q25TVP9BFK0997,0
C3PZCPH5LWJW4436,0
C3PWZV10PHDZ0783,0
C3PXVDR7FSR53090,0
C3Q3CKMLTLVL2710,0
C3Q29S518LPT3660,0
C3PZSH7HQPZK5481,0
C3Q2QCKMTXNN0723,0
C3Q3M4QSQQ8V6372,0
C3PWPCPRW35K4224,0
C3Q0HLTJ92HP8236,0
C3PZD21J2MGG4816,0
C3PW9GV8W5024829,0
C3Q0BNMF14NW0878,0
C3PZWMJG2N427917,0
C3Q06KP9MQBF6355,0
C3Q1PKNMKX9L1954,0
C3PXVKT0XVS93264,0
C3PZBK02Z2SP3842,0
C3Q1GW5WJG2Q6419,0
C3PW8G91K1R83730,0
C3Q3FPNX8LMQ3593,0
C3PXS5RQ04M32027,0
C3PZRS1VFC934690,0
C3Q0G6K2FC095968,0
C3Q47WCL59FF8328,0
C3Q1JP4TNG3C9305,0
C3Q0FMF6GFK64771,0
C3Q36GNLZ1WW8965,0
C3Q2G0MTCJWK6424,0
C3Q48MZL2LWV8930,0
C3Q2J8BGNWF17265,0
C3Q0FKNPSZLZ4656,0
C3PXPH8VNVRF9700,0
C3PWJM6RJH2X0404,0
C3Q3HFJVT9PT4799,0
C3PWSZLVQ8VW7128,0
C3Q1GW34BHGR6401,0
C3PXCS9PP5S91459,0
C3PZ98PJCMH82745,0
C3Q25XKDNCP81136,0
C3Q405TN87MR3089,0
C3PZJRK4KK2Q9211,0
C3Q07N328W5W7767,0
C3PZ9RR8NHVG3404,0
C3Q404F1QM7R3022,0
C3Q21V10T6JM7993,0
C3Q0GTZ163D86982,0
C3PXR6SFG6FQ4613,0
C3PZ1W5KW23C7471,0
C3Q14ZC39N3B1666,0
C3PZ40JMH6218578,0
C3PW5PX9ZPXB2492,0
C3Q28THJ1X1Q2621,0
C3Q09F9HGKKH9227,0
C3PXQQ3Q3Q2R0922,0
C3Q3CTV5W2CZ2892,0
C3PX865GC6BH7580,0
C3Q0ZV84B06D7229,0
C3Q03GDXP4J63469,0
C3PW5ZHVCZMM2716,0
C3Q0G4NK579Q9638,0
C3Q0CMG1GHSP2445,0
C3Q14V58KGPJ1583,0
C3PZMXR74WDC1704,0
C3PWDTS9VV7D1874,0
C3Q4NRSGNHRN5158,0
C3PWPHDQTLBD4398,0
C3PXWD7ZQRKC4122,0
C3PXWX1CCLCR4494,0
C3Q1D9KWN68D6368,0
C3PXLKMVTQX67266,0
C3Q21CFTQZHX7920,0
C3Q4HK7Q2P6N2379,0
C3Q05V4HJRQP5423,0
C3PW8X3CRW4V4134,0
C3Q0B5JZ77GZ8515,0
C3Q0C7S7TPCW1835,0
C3Q2PH95JG7B0160,0
C3PZ8DMJWRPD1846,0
C3Q371PZB5VW9443,0
C3Q3B22QZDS21316,0
C3Q1D3W9J3DR6202,0
C3PWV5DJWFC18365,0
C3Q1SMWTJ0TZ3521,0
C3PXBC1RNVXB9388,0
C3PXFW0RKSND2788,0
C3Q2ZBNXC8R94899,0
C3Q1MZRJ7X3L1038,0
C3PXLWMPVCCF7753,0
C3Q2SPG29N3M1713,0
C3Q4X03CD0749028,0
C3Q3W76HKVSS1711,0
C3Q0D9PQ2P0N3237,0
C3PXMZ0LPKBK8967,0
C3Q37H043BWS9963,0
C3Q3WBB6V0XK1760,0
C3Q1D46ZDQTG6210,0
C3PWS8S4LKMT6278,0
C3PZPS05X7V23643,0
C3Q019GV0DG80820,0
C3Q1M9MH71N50543,0
C3Q0GZ8MJP7H7212,0
C3PWGHWCZRDQ9398,0
C3Q0SV670J4Z3822,0
C3Q14QJ369X11450,0
C3Q1J5FDS5NX8778,0
C3Q13STXXBR50510,0
C3Q0XVD6WFG11154,0
C3PWT0T971MZ7169,0
C3PX29VX7W902086,0
C3Q0BFB5T8948697,0
C3Q38R4NC7TP0847,0
C3Q1FBR0KJKX7176,0
C3Q2XNJP4FZS4220,0
C3PXJLPPNJMK5906,0
C3Q0ZBGKSV256718,0
C3Q4S8M66BZ46503,0
C3Q08D8874B88419,0
C3PWBNMHVBH76170,0
C3Q3835ZNDH50458,0
C3PZVDVTQKTK7248,0
C3PWKRWXF2W41584,0
C3PXTTG6313T2571,0
C3Q1NV1RKLL11616,0
C3Q0FKSCRQTV4672,0
C3PZWVRBKFGX8311,0
C3Q13MRN72WN2889,0
C3Q3379KP8FH7124,0
C3Q0G8C2Z7Z26107,0
C3PXHKGGJBJM5070,0
C3Q2LZRWH80M9196,0
C3PZ0PQB592T6366,0
C3Q51K2JB2QS1149,0
C3Q3CPXR17JW2827,0
C3Q4SKTH7FMJ6842,0
C3PW9XNTS5F15420,0
C3PWQ9H8R4Q15312,0
C3Q2H2BPD9SH6945,0
C3Q0J53GLZZ68699,0
C3PZ1NNTQMMK7257,0
C3PWPDQRP92P4273,0
C3PZ6744MM9X0509,0
C3Q3M7X0NDMV6430,0
C3Q3QNR2JFF78501,0
C3PZKSK0W39G0342,0
C3Q1WLMK16CP7326,0
C3Q1JWXKRJDP9461,0
C3Q05JMFT69Q5027,0
C3Q3BKDKJHDQ0940,0
C3PX7HQ9XJD76715,0
C3Q0Q19514M92550,0
C3Q33RDNJ0KG7611,0
C3Q018JK1MD26105,0
C3Q0THSRXWHD4234,0
C3PWJ9TPJNMW2559,0
C3Q09WT1691M9797,0
C3Q0CT2KNVF42684,0
C3PWDPRZK2DV7442,0
C3PW9MPJR1MM5099,0
C3Q461LPW1K57569,0
C3Q4J417B2WH2783,0
C3Q2ZW0SBDHR5391,0
C3PWB4QFWRJ95693,0
C3PWPGHSS4HB4364,0
C3Q05LV0272W6881,0
C3PWDNBBWHQT7384,0
C3Q04WC8KZNW4335,0
C3PZHTHPB6998023,0
C3PXBKPJS69Q9727,0
C3PX9V18PJ4K8505,0
C3Q08N1876R88542,0
C3Q1C7N9BCT85494,0
C3PWSPQT4Z9Z6708,0
C3Q2K33PQCXD8057,0
C3Q1CNSRP94P5683,0
C3Q1K1RF321Q9537,0
C3Q0HDCP7GPQ7964,0
C3Q1J992P5R08869,0
C3PZ9HGH77H53032,0
C3Q09SM1FQ2Z9680,0
C3PXTR2JNF722506,0
C3Q05L786D2J5126,0
C3Q0ZNH8C3G91659,0
C3Q0VFJRJ9DX4937,0
C3PWCM7NB58L6576,0
C3Q3S8JJ28639830,0
C3Q4G0ZB4GR31967,0
C3Q06PL647WX6553,0
C3Q38MHVW57N0797,0
C3PWJWZKJ06C3185,0
C3Q1J81H3Q1V8828,0
C3Q44QXGM8WK6363,0
C3Q379G563X29757,0
C3Q4J42CM2N32791,0
C3Q1VB7JP98S4099,0
C3Q4NXXZ28F65356,0
C3Q42VL4C76H5175,0
C3Q10QZJ03XW8326,0
C3Q0XLSKS8TF5967,0
C3Q47LN5TPDH8088,0
C3Q25KPWGV589157,0
C3Q03RNDDPFK3824,0
C3Q0C57GPZN41694,0
C3PWN500T65M2954,0
C3PXLFZTXZ5S7068,0
C3Q1GQXJNRJF7606,0
C3PWSVV9FHX66989,0
C3Q034ZWL83K3048,0
C3Q2T1XTW5KZ2109,0
C3Q4WFVMFSXK8038,0
C3Q0VPDCF2675116,0
C3PWG0VXC4Z98739,0
C3Q3VV84QPBV1414,0
C3PZTHG2K6BZ6562,0
C3Q066SW99WR5787,0
C3Q09M7XBK3K9466,0
C3PW8L6N8NG43805,0
C3PXGTD0RWG54016,0
C3Q0F1TPKV008739,0
C3Q1KH94ZS5T9784,0
C3Q08R1PB3598591,0
C3Q4FBDK164P1488,0
C3Q24TBRQNS58423,0
C3Q1CDTPD6ZH5451,0
C3PWH47Q0TZT9687,0
C3PZWV994JND8295,0
C3Q329T1KXV06373,0
C3Q13SVPTLCP3127,0
C3PWQJTBTJP05551,0
C3Q3B0TNTPL01290,0
C3Q2SNK5ZNVJ1663,0
C3PX2KDLDSCR2359,0
C3Q17BPC8C1G2987,0
C3PZ3M3T43S78123,0
C3Q20ZH8SM5H7159,0
C3Q0NW78T7S71867,0
C3PWQBX4PJ0R5361,0
C3Q3QTB2KSFP8733,0
C3PWJWTP7XM30677,0
C3Q1MFK1J2C50691,0
C3PX1ZRW1N621781,0
C3PZKN5PT6KB0243,0
C3Q06J9616D06249,0
C3PZ5NNRC4ZS0152,0
C3Q451MRR5JJ6744,0
C3PW2H9FPX9F0686,0
C3PWQ4PH3TCV5163,0
C3PX2KTB9MV72391,0
C3Q07H6V92FP7510,0
C3Q4WMQD6T1P8277,0
C3Q290PKMCLN9470,0
C3Q2SPLQCV1T0122,0
C3Q0B4J1KH3M0134,0
C3Q0B6B7ZPGX0217,0
C3Q0M9B84VQ21347,0
C3Q4MRSVRRJC4466,0
C3PZVSLK6CWT7388,0
C3Q44W9FNRMB6561,0
C3Q216N2JGN77415,0
C3Q1527P99GK1781,0
C3Q3LXBV0KB86216,0
C3PZMSSRZQ241530,0
C3Q0JXP0HJZ30388,0
C3PZZR6MF5CT0028,0
C3Q09XNGZB0G9839,0
C3Q3HS129FK85010,0
C3Q31NKQTJTD6092,0
C3PVXC3RRSK88195,0
C3PZK7X80SF19732,0
C3Q389PMXLL70581,0
C3Q1K9CMPNG89685,0
C3PZ43J8F1D48701,0
C3Q44044W1785670,0
C3Q0Z70VK2PR6601,0
C3Q3HNLHPJNG4948,0
C3Q41FCNWVS64327,0
C3Q0HRRH4ZRZ8442,0
C3PZ44LGXLCQ8735,0
C3Q4K8VDGZ9R3500,0
C3Q2JLBZ5MTH7562,0
C3Q4WXJS5C4M8921,0
C3PW11WD6NJP9706,0
C3PXGZ6Z327X4180,0
C3Q342LS8K6X7942,0
C3Q2ZDCB9ND74964,0
C3Q05LJC27QL5134,0
C3PWPTFDJN3L4711,0
C3PZX2HZW1TR8576,0
C3Q0FLQT7KFJ9018,0
C3PWG3LBFQJ88861,0
C3Q20Z4LS5X47142,0
C3Q4X63VWKM19267,0
C3PWDSKK7DJX1858,0
C3PWXJ9LMR2Q9579,0
C3PXLHGWKWH64068,0
C3Q003BR27M00218,0
C3Q2WZ6XCP2N3669,0
C3Q3DN9XW3K23387,0
C3Q23147GL0W8892,0
C3PW6JCX9QNT3136,0
C3PWZ7SL76R80304,0
C3Q0FH50FPV84466,0
C3Q26GWHZ0JS1540,0
C3Q4L35SDLNZ3930,0
C3Q2FB32KW6P5905,0
C3PWVRKRGMW38720,0
C3PX7NK1JSWW6913,0
C3Q02XJ097VV2842,0
C3PWKQDGT6TF1543,0
C3Q0VT656RVS5215,0
C3PZXMDNTLT09160,0
C3Q0ZR67SZW51758,0
C3Q1S863LVQH3273,0
C3Q2DQ2DVS3H5400,0
C3Q0Z14Q7ZBS6387,0
C3PXMMSQ5B778595,0
C3PW55HGDRFZ2096,0
C3PX6NKK6CVT5642,0
C3Q29HX8X8253389,0
C3Q1KBN3K49N9719,0
C3PWQ14J1WNQ4992,0
C3Q05CTXBKPK4780,0
C3Q49PXBXZS99789,0
C3PWGW317WF39596,0
C3Q2RL7T1M4N1119,0
C3PZKR5XHP8P0276,0
C3PZG12CC69D6837,0
C3PX7F785PHS6590,0
C3Q0PH2Z5LKH2212,0
C3PX58P2MCL54454,0
C3Q0L1BS47XJ1022,0
C3Q41WZ33TKG4731,0
C3PZPJ6H5QFP3411,0
C3PZ7TTNKLRX5180,0
C3PZXZ7MTBRX9467,0
C3Q1C2M2VGN45154,0
C3Q1Z4455KGP6318,0
C3Q1RCG0T6MM2697,0
C3PZTDG3GHN36430,0
C3Q25F9LRGJD9058,0
C3Q4WX8RKJ518822,0
C3PXG7LBSZW83240,0
C3Q09P8G3RV58218,0
C3PXM4B37VTH8025,0
C3Q2ZWG546C75425,0
C3PWB0SMSHG65552,0
C3PX2F6KJH6Q2177,0
C3Q1420WTWT80817,0
C3PZNCPZ2RMK2181,0
C3PXJW19H0JN6003,0
C3PXZG25L9W55152,0
C3Q0H5M2Z9W27592,0
C3Q1CMJLC6295659,0
C3Q1TVQXBC8K3984,0
C3PWT3D9WT5H7235,0
C3Q3B4S3F3JM1332,0
C3Q09CJM57147905,0
C3Q18K2PTR7P4033,0
C3Q22DR0K44K8454,0
C3Q2X6N773ZK3834,0
C3PZ7MSLRTGR1028,0
C3Q2V4K577152927,0
C3Q0N6NM5NLH1644,0
C3PXRVZF2C101821,0
C3Q1J26X5MLS8703,0
C3PXR9NK7HMX1482,0
C3PW1N5P435F0181,0
C3Q2BZTXGGLL4569,0
C3Q178ZCLPRQ4190,0
C3Q224WGLHZT8215,0
C3Q3300D6HJB6811,0
C3PX7WMJG7JT7267,0
C3PXVNMQCJMG3405,0
C3Q2ZK1JW16N5102,0
C3PZM6FDN13W0888,0
C3PW4PQB32DM1676,0
C3Q3KG57J98Q5580,0
C3Q13V66LXBL0635,0
C3PZ4M02CVZT9154,0
C3Q1802GPWT43597,0
C3PZC4L8HC4B4048,0
C3Q28J0G50L82373,0
C3PZNQMPT9PB2652,0
C3PXFSLHQDW62713,0
C3PWXST9Z91Z9843,0
C3PWD55SXZM36790,0
C3Q1NFM9Z8HZ1343,0
C3Q4NBCLS5T44789,0
C3Q1CXZ47XW66038,0
C3Q1XLVJHPW95922,0
C3Q0XT3P90K66056,0
C3Q2DZPW4X4C5590,0
C3PZ6S6260CZ0657,0
C3Q20PHVSMG36904,0
C3Q08XGNG5DM8724,0
C3Q3FZKV1XBQ3700,0
C3Q40R17D8KP3691,0
C3PZHHTQNGJ87645,0
C3Q24ZFDL5728662,0
C3Q517ZB0W9F1008,0
C3Q13J7XXLLJ2830,0
C3PWJKVW6T662716,0
C3PZTPMVDZ3Q6802,0
C3Q0K8JBPLSZ9416,0
C3PXHDX81V344883,0
C3PZD0SSLL3T5883,0
C3PWDH6W6QJ67111,0
C3Q13M2Z5CG40296,0
C3PXQL9M9T4J4456,0
C3Q4K04N6FPX3286,0
C3Q2S36FK3QN1259,0
C3Q1D9ZMJ2CR6418,0
C3Q05N28MDTC5175,0
C3Q40DBSVDBJ3279,0
C3Q0M1XCRS9V1180,0
C3Q25HHK871N0617,0
C3PXFXHZKVPL2838,0
C3Q2FQSQ8WNW6218,0
C3PXBCCHLMVJ9404,0
C3Q134S9JPVH2616,0
C3PXDCN8LJVM2069,0
C3Q4V5MRN0ML7519,0
C3Q0DSS1LN1Q3609,0
C3Q2TJBD4WDV2513,0
C3Q11Q16J1XN8979,0
C3PVXQFFT63Q8518,0
C3Q045XLNVPT4038,0
C3PX21R1PMWN1831,0
C3PXLS4746JM7597,0
C3PW5T1XKTSW2609,0
C3PZNPJ74FQ02595,0
C3Q337STW7FZ7140,0
C3Q2FVRBJP866358,0
C3Q13JW9GH990254,0
C3Q10R49SX0K8342,0
C3PWXKX47T669629,0
C3PXJX33FVDC6029,0
C3PWLD5RJD1X2145,0
C3Q3CPRM32KX2819,0
C3Q2JNDPJ1057620,0
C3PXBQHG7L6T9941,0
C3Q51KP68Q1B1164,0
C3Q303WP5JNW5573,0
C3Q2ZLTQ50SV5136,0
C3Q2JB5VG3MT7349,0
C3PWT9G28BB57516,0
C3PZ0H7WP8LH6192,0
C3PZS1QPN4K64997,0
C3PX4J075C2Q4199,0
C3Q16RXHN2702516,0
C3Q48XCWTM2W9227,0
C3Q1Q580JQ662028,0
C3Q0NHQMJFX41727,0
C3Q142MGH91J3515,0
C3PWQ6LW4M805205,0
C3Q0ZTZ9X7HV7203,0
C3PZ7VPZ0VDQ1259,0
C3PW4XXTKFNF1957,0
C3PXZJBT5NSP5202,0
C3Q1VLSS562M4206,0
C3Q023NVJBH11943,0
C3PZ7NF1M8KG1051,0
C3Q3BTJK2CXS1894,0
C3PXQ0L317QW0187,0
C3Q0KFX95L9H0701,0
C3Q3X3W889ZC2230,0
C3Q03JJ8B5H63584,0
C3Q3RXZKB02H9590,0
C3Q153DJJCB11815,0
C3PW4XLQ3PWR1932,0
C3Q13V8WF15F0650,0
C3Q020M05WZK1802,0
C3PWZ5H1RGJH0270,0
C3Q1NC21ZF7C1277,0
C3PXCVH8R5211533,0
C3Q1LQRJLJP70105,0
C3Q1MMPZ1L9G0790,0
C3Q1T0GF0HM53703,0
C3Q06046DZ4Q7335,0
C3Q24XDWJ2VC9874,0
C3Q3FF6BFRG83502,0
C3Q046D8DM4R4046,0
C3PW2C8F4W3K0637,0
C3Q4FNHN6B2X1736,0
C3PWJMP6B54S2914,0
C3PZ8L72B6002117,0
C3Q09JZ7KDQT9383,0
C3Q3CN91JD6J2793,0
C3PWKRVM42P11576,0
C3Q1BXNP2DRL5395,0
C3PWZLT2VFJ40569,0
C3Q01Q7669741380,0
C3PXQ6JB0JR20369,0
C3Q0KL3M84H29846,0
C3Q32QH36FW16654,0
C3Q0L6RHKK8F0554,0
C3PXCKGV2NGG1111,0
C3PXBSZS714G0105,0
C3PWK39WJBVQ0867,0
C3PWSM6217L66617,0
C3Q258QFK1XN0302,0
C3PXFW28N5D32796,0
C3Q20T9BZSQ17035,0
C3PWQKNX31975585,0
C3PZHV9TGZ7V8064,0
C3Q12HDFBVCF9100,0
C3Q2FK3WKZS66069,0
C3PZ0WRZWDW46515,0
C3Q4DPL8N5X31074,0
C3Q00Z6X74D80515,0
C3Q4XKGQG7X19622,0
C3Q0ZG13QNC56791,0
C3PXKW6M0GWC6425,0
C3PW1XNGLXV60355,0
C3PXMNB3JV698637,0
C3PZVC4B6FSX7198,0
C3Q217GS8PDX7456,0
C3PWLH6WT84J2244,0
C3Q41XP22BF94772,0
C3Q39Q2WX6KG1134,0
C3Q1CVDZ9GC55972,0
C3Q4X0G9RBW39036,0
C3PZRTD545M74740,0
C3Q2TNLLT8272596,0
C3PW64MLHCDB1692,0
C3Q0GQNDDDN66834,0
C3Q4K08XJCXF3294,0
C3PXLMZPC4RD7381,0
C3Q4BHZ5CK3K0092,0
C3Q06JZXG7Z76314,0
C3PXFZS1KZH02879,0
C3PX2W1KH5PM2854,0
C3Q21HGR9MBB7654,0
C3Q13TNLWLGF3168,0
C3Q1R7G8C7R92580,0
C3Q30BFFVBRT5730,0
C3Q2GVMTHZKZ6911,0
C3Q05ZD11GSV7269,0
C3PWQ4R8K3J55171,0
C3Q0Q0XWPTV72543,0
C3Q1XSZPF5B76151,0
C3PW96SSB56D4506,0
C3PW0ZQQQ1JQ1585,0
C3Q1JL1BLMF19172,0
C3PW1ZX64KC90405,0
C3Q21K4W0SNB7704,0
C3Q4KT5JHQ693864,0
C3Q2TTNJSMD32620,0
C3Q220ND88F58108,0
C3Q4B1CNPHVZ9953,0
C3Q2127L14QD7649,0
C3Q05C3391LL6584,0
C3Q31Q1WH0H86118,0
C3Q0CSRM5WSV2668,0
C3Q4RS05ZC656255,0
C3Q16M8K04BL3689,0
C3Q51ZWSN3091552,0
C3Q48V7XW4529136,0
C3Q0B7XC194H8572,0
C3Q3LCSKXBQG5887,0
C3Q0Q5QNTZLC2709,0
C3Q0B4W85R5S8473,0
C3K9W1PHSVW38382,0
C3K8T2D2VSMT3385,0
C3K1V6D289PH0976,0
C3L0S0LTZD1H6173,0
C3KWL3ZP29TX6577,0
C3L5JJH532HG4778,0
C3KR1ZLLHM812684,0
C3L0XRNMNJJH8450,0
C3KM0X9CJN079293,0
C3K66T8KM9902932,0
C3L3BNK519NM8850,0
